"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
150.41,55951,60.036,30.049,97.119
147.51,55952,60.261,30.064,97.2
151.16,55953,60.107,30.051,97.425
148.78,55954,60.45,30.075,97.329
151.65,55955,60.276,30.061,97.513
147.09,55956,60.627,30.082,97.485
148.33,55957,60.45,30.069,97.649
142.8,55958,60.799,30.087,97.617
139.53,55959,60.974,30.09,97.734
141.36,55960,61.005,30.074,98.189
136.62,55961,61.095,30.084,97.979
134.5,55962,61.298,30.08,98.16
130.48,55963,61.485,30.072,98.325
124.1,55964,61.667,30.061,98.481
121.26,55965,61.847,30.046,98.646
121.12,55966,62.017,30.026,98.825
117.01,55967,62.18,30.001,99.006
112.41,55968,62.343,29.975,99.174
108.59,55969,62.508,29.948,99.316
106.14,55970,62.673,29.923,99.429
119.18,55971,62.835,29.901,99.512
114.97,55972,62.993,29.881,99.571
111.91,55973,63.146,29.864,99.612
110.11,55974,63.292,29.848,99.64
106.72,55975,63.431,29.833,99.659
106.01,55976,63.562,29.818,99.672
110.37,55977,63.686,29.804,99.678
110.64,55978,63.773,29.769,99.779
155.23,55979,58.934,29.94,97.039
155.22,55980,58.933,29.94,97.275
155.41,55981,58.831,29.928,97.165
154.85,55982,59.073,29.956,97.378
153.84,55983,59.264,29.976,97.383
109.77,55984,63.882,29.749,99.795
109.74,55985,63.99,29.732,99.779
155.22,55986,58.736,29.913,97.51
155.74,55987,58.708,29.911,97.311
154.79,55988,58.909,29.935,97.506
154.35,55989,59.049,29.95,97.595
109.58,55990,64.135,29.701,99.769
157.78,55991,58.579,29.889,97.709
158.2,55992,58.512,29.882,97.53
157.3,55993,58.792,29.917,97.736
110.79,55994,64.218,29.714,99.634
110.98,55995,64.272,29.68,99.711
111.7,55996,64.298,29.697,99.611
159.29,55997,58.307,29.851,97.616
160.57,55998,58.341,29.852,97.829
160.68,55999,58.196,29.832,97.729
160.17,56000,58.531,29.877,97.924
113.22,56001,64.387,29.68,99.563
113.01,56002,64.446,29.642,99.651
115.1,56003,64.485,29.651,99.553
162.2,56013,52.697,28.203,96.893
162.35,56014,52.547,28.164,97.101
162.82,56015,52.726,28.23,97.017
160.57,56016,58.123,29.814,98.035
160.83,56017,58.069,29.809,97.851
160.17,56018,58.315,29.842,98.099
118.49,56019,64.616,29.646,99.349
117.83,56020,64.699,29.605,99.415
120.46,56021,64.726,29.614,99.312
115.69,56022,64.558,29.638,99.498
163.51,56027,52.755,28.252,97.121
163.5,56028,52.724,28.255,97.295
163.63,56029,52.896,28.312,97.161
163.58,56030,53.767,28.65,97.174
163.63,56031,53.692,28.639,97.421
163.62,56032,53.581,28.589,97.298
163.78,56033,53.837,28.685,97.299
160.61,56034,57.933,29.778,98.208
160.99,56035,57.888,29.775,98.027
160.07,56036,58.106,29.804,98.263
125.59,56037,64.899,29.607,98.902
124.82,56038,64.996,29.563,98.956
126.45,56039,65.015,29.568,98.856
123.17,56040,64.827,29.613,99.07
121.1,56041,64.958,29.562,99.069
120.95,56042,64.796,29.6,99.235
165.12,56045,52.619,28.23,97.488
164.19,56046,53.027,28.375,97.284
165.27,56047,52.88,28.331,97.463
164.6,56048,53.279,28.473,97.292
165.69,56049,53.142,28.432,97.457
164.09,56050,53.44,28.536,97.298
165.83,56051,53.415,28.538,97.48
165.95,56052,53.598,28.613,97.6
165.03,56053,53.939,28.727,97.383
166.21,56054,53.82,28.694,97.59
166.54,56055,53.977,28.747,97.496
162.32,56056,57.834,29.753,98.441
162.54,56057,57.724,29.741,98.242
129.19,56058,65.166,29.528,98.658
127.85,56059,65.085,29.551,98.739
167.45,56063,52.778,28.305,97.654
167.76,56064,53.018,28.396,97.632
168.19,56065,53.233,28.478,97.624
168.54,56066,53.413,28.55,97.717
168.66,56067,53.676,28.649,97.786
167.43,56068,54.069,28.783,97.577
168.77,56069,53.953,28.747,97.749
168.47,56070,54.14,28.811,97.668
164.01,56071,57.633,29.71,98.671
163.89,56072,57.571,29.706,98.463
130.86,56073,65.278,29.497,98.468
129.17,56074,65.42,29.431,98.5
131.45,56075,65.375,29.461,98.394
129.44,56076,65.241,29.5,98.605
169.98,56079,52.93,28.372,97.793
170.4,56080,53.155,28.459,97.825
170.64,56081,53.895,28.732,97.938
168.95,56082,54.25,28.851,97.746
169.31,56083,54.093,28.8,97.878
169.14,56084,54.281,28.865,97.906
164.73,56085,57.466,29.67,98.888
164.74,56086,57.36,29.658,98.694
132.62,56087,65.463,29.428,98.302
129.55,56088,65.572,29.375,98.328
134.07,56089,65.574,29.384,98.202
171.01,56092,54.123,28.814,98.056
169.83,56093,54.321,28.88,98.023
165.73,56094,57.363,29.642,99.102
165.79,56095,57.192,29.615,98.963
136.59,56096,65.698,29.342,97.923
134.85,56097,65.631,29.366,98.049
135.08,56098,68.755,27.439,93.019
129.77,56099,68.823,27.322,93.164
134.98,56100,68.769,27.374,93.255
0,56101,68.821,27.393,92.827
0,56102,68.889,27.258,93.041
0,56103,68.911,27.273,92.838
169.92,56106,54.374,28.898,98.155
171.17,56107,54.277,28.867,98.351
170,56108,54.436,28.919,98.304
165.71,56109,57.192,29.604,99.207
